Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAFIELD,'34523684274409,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Date Extract"",""bold"":true},{""type"":""text"",""value"":"": Rich in vitamins and essential nutrients, deeply nourishes and improves hair softness and manageability, restoring flexibility and vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Multivitamin Complex (A, C and E)"",""bold"":true},{""type"":""text"",""value"":"": Improves scalp health and revitalizes hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Panthenol (Vitamin B5)"",""bold"":true},{""type"":""text"",""value"":"": Hydrates, strengthens the hair fiber and improves resistance to breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Niacinamide"",""bold"":true},{""type"":""text"",""value"":"": Adds softness and improves hair texture by sealing the cuticle for a shinier, more manageable finish.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Olive and Grape Seed Oils"",""bold"":true},{""type"":""text"",""value"":"": Nourish, soften and add shine, helping control frizz. Protects without weighing hair down.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). CETEARYL ALCOHOL. PROPYLENE GLYCOL. ALCOHOL DENAT. CETRIMONIUM CHLORIDE. GLUCONOLACTONE. GLYCERIN. HYDROXYETHYLCELLULOSE. SODIUM ACETATE. ISOPROPYL ALCOHOL. CELLULOSE. PHOENIX DACTYLIFERA (DATE) FRUIT EXTRACT. VITIS VINIFERA (GRAPE) SEED OIL. OLEA EUROPAEA (OLIVE) FRUIT OIL. LANOLIN. PANTHENOL. QUATERNIUM-80. NIACINAMIDE. MANNITOL. PHOSPHATIDYLCHOLINE. SODIUM ASCORBYL PHOSPHATE. POTASSIUM SORBATE. CETYL ALCOHOL. DECYL GLUCOSIDE. RETINYL PALMITATE. TOCOPHERYL ACETATE. XANTHAN GUM. SODIUM CHLORIDE. CITRIC ACID. SODIUM HYDROXIDE. SODIUM BENZOATE. CALCIUM GLUCONATE. BHT. PARFUM (FRAGRANCE). HEXAMETHYLINDANOPYRAN. TETRAMETHYL ACETYLOCTAHYDRONAPHTALENES."",""italic"":true}]}]}","{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""مستخلص التمر"",""bold"":true},{""type"":""text"",""value"":"": غني بالفيتامينات والمواد الغذائية الأساسية، يغذي بعمق ويحسن نعومة الشعر وسهولة التصفيف، مستعيدًا المرونة والحيوية.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""مجمع متعدد الفيتامينات (A، C وE)"",""bold"":true},{""type"":""text"",""value"":"": يحسن صحة فروة الرأس وينشط الشعر.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""بانثينول (فيتامين B5)"",""bold"":true},{""type"":""text"",""value"":"": يرطب، يقوي ألياف الشعر ويحسن مقاومة التكسر.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""زيت الزيتون"",""bold"":true},{""type"":""text"",""value"":"": يغذي، ينعّم ويضيف لمعانًا بينما يساعد في التحكم في التجاعيد.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""زيت بذور العنب"",""bold"":true},{""type"":""text"",""value"":"": يغذي ويحمي دون إثقال الشعر، مما يحسن المرونة واللمعان.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""INCI الكامل: AQUA (ماء). كحول سيتيريل. غليسرين. غليكول البروبلين. كحول مائي. كلوريد سيتريمونيوم. مستخلص أوراق الميرمية (Salvia officinalis). فوسفات أسكوربيل الصوديوم. بالميتات الريتينيل. أسيتات توكوفيريل. مانيتول. زيت ثمار الزيتون (Olea europaea). زيت بذور العنب (Vitis vinifera). لانوين. نياسيناميد. بانثينول. غليسرين. كواتيرنيوم-80. BHT. سوربات البوتاسيوم. بنزوات الصوديوم. غلوكونات الكالسيوم. غلوكونولاكتون. هيدروكسي إيثيل سليلوز. سليلوز. صمغ الزانثان. حمض الستريك. فوسفاتيديل كولين. دكليل غلوكوزيد. أسيتات الصوديوم. كحول إيزوبروبيل. كحول سيتيل. كلوريد الصوديوم. عطر (عطر). هيكساميثيل إندانوبيران. تيترا ميثيل أسيتيل أوكتاهيدرو نافثالين."",""italic"":true}]}]}"
METAFIELD,'34523684307177,value,ar,,,Key Ingredients,المكونات الرئيسية
METAFIELD,'34523684339945,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Remove excess water, apply conditioner from mid-lengths to ends, leave on for 2–3 minutes and rinse with cool water.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, pair it with our ""},{""type"":""text"",""value"":""Date + Multivitamin Scalp Serum"",""bold"":true},{""type"":""text"",""value"":"".""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""قم بإزالة الماء الزائد، ضع البلسم من منتصف الشعر إلى الأطراف، اتركه لمدة 2-3 دقائق واشطفه بالماء البارد.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""لأفضل النتائج، اقترنه مع ""},{""type"":""text"",""value"":""سيروم فروة الرأس مع التمر ومتعدد الفيتامينات"",""bold"":true},{""type"":""text"",""value"":"". ""}]}]}"
METAFIELD,'34523684372713,value,ar,,,How to Use,كيفية الاستخدام
METAFIELD,'34523684405481,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Deep nourishment:"",""bold"":true},{""type"":""text"",""value"":"" Date extract, panthenol and olive and grape seed oils penetrate the fiber, strengthening hair and restoring elasticity and vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Intense, long-lasting hydration:"",""bold"":true},{""type"":""text"",""value"":"" Retains moisture in the hair fiber, preventing dryness and frizz, leaving hair soft, flexible and manageable.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Frizz control and tip sealing:"",""bold"":true},{""type"":""text"",""value"":"" The combination of oils and natural extracts smooths the cuticle, reduces frizz and helps prevent split ends for more even, healthy hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Shine and softness:"",""bold"":true},{""type"":""text"",""value"":"" Antioxidants and vitamins in the formula improve hair texture, leaving it silky, shiny and easy to style.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protection from external aggressors:"",""bold"":true},{""type"":""text"",""value"":"" Date extract, the oils and the multivitamin complex protect against heat, sun, pollution and chemical damage, preserving hair and scalp health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Fiber strengthening:"",""bold"":true},{""type"":""text"",""value"":"" Niacinamide, panthenol and multivitamins strengthen the hair fiber for more resilient hair.""}]}]}]}","{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""تغذية عميقة:"",""bold"":true},{""type"":""text"",""value"":"" يغذي مستخلص التمر، البانثينول وزيوت الزيتون وبذور العنب الألياف، مما يقوي الشعر ويستعيد المرونة والحيوية.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""ترطيب مكثف وطويل الأمد:"",""bold"":true},{""type"":""text"",""value"":"" يحتفظ بالرطوبة في ألياف الشعر، مما يمنع الجفاف والتجاعيد، مما يجعل الشعر ناعمًا ومرنًا وسهل التصفيف.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""التحكم في التجاعيد وإغلاق الأطراف:"",""bold"":true},{""type"":""text"",""value"":"" يساعد مزيج الزيوت والمستخلصات الطبيعية على تنعيم البشرة، وتقليل التجاعيد ويساعد في منع الأطراف المتقصفة للحصول على شعر أكثر توازنًا وصحة.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""اللمعان والنعومة:"",""bold"":true},{""type"":""text"",""value"":"" تحسن مضادات الأكسدة والفيتامينات في التركيبة من نسيج الشعر، مما يجعله حريريًا ولامعًا وسهل التصفيف.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""الحماية من العوامل الخارجية:"",""bold"":true},{""type"":""text"",""value"":"" يحمي مستخلص التمر والزيوت ومجمع الفيتامينات من الحرارة، الشمس، التلوث والأضرار الكيميائية، مما يحافظ على صحة الشعر وفروة الرأس.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""تقوية الألياف:"",""bold"":true},{""type"":""text"",""value"":"" تساعد النياسيناميد، البانثينول والفيتامينات المتعددة على تقوية ألياف الشعر للحصول على شعر أكثر مرونة.""}]}]}]}"
METAFIELD,'34523684438249,value,ar,,,Key Benefits,الفوائد الرئيسية
METAFIELD,'34523684471017,value,ar,,,ahead,الأمام
METAFIELD,'34523684536553,value,ar,,,new,جديد
METAFIELD,'34523684569321,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}","{""reviewCount"":0,""reviewAverageValue"":""0.0""}"
METAFIELD,'34523696201961,value,ar,,,Sulfate‑free nourishing shampoo that preserves the scalp's natural hydration.,شامبو مغذي خالي من الكبريتات يحافظ على ترطيب فروة الرأس الطبيعي.
METAFIELD,'34523696234729,value,ar,,,267 mL,267 مل
METAFIELD,'34523696267497,value,ar,,,Date+ Multivitamin,تمر + متعدد الفيتامينات
METAFIELD,'34523696300265,value,ar,,,Champú Nutritivo con Dátil y Vitaminas | TARA,شامبو مغذي مع التمر والفيتامينات | تارا
METAFIELD,'34523696333033,value,ar,,,"Champú nutritivo sin sulfatos que limpia suavemente, nutre y fortalece el cabello. Con dátil y vitaminas antioxidantes para reducir frizz y aportar brillo.",شامبو مغذي خالي من الكبريتات ينظف بلطف، يغذي ويقوي الشعر. مع التمر والفيتامينات المضادة للأكسدة لتقليل التجاعيد وإضافة اللمعان.
METAFIELD,'34523696365801,value,ar,,,543615,
METAFIELD,'34523696398569,value,ar,,,543615,
METAFIELD,'34523696431337,value,ar,,,adult,بالغ
METAFIELD,'34523696464105,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Delicious sweet, fruity aroma. Citrus and fruit top notes create an irresistible opening, while heart notes of dried fruits, dates and florals add a rich, enveloping layer. Finally, sweet, musky and milky base accords leave a long‑lasting, comforting and seductive trail.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""عطر حلو ولذيذ. تخلق النغمات العليا الحمضية والفواكه افتتاحًا لا يقاوم، بينما تضيف نغمات القلب من الفواكه المجففة، التمر والزهور طبقة غنية، محاطة. أخيرًا، تترك الأكواب الحلوة، المسكية والحليبية أثرًا دائمًا ومريحًا ومغريًا.""}]}]}"
METAFIELD,'34523696496873,value,ar,,,Fragrance,العطر
METAFIELD,'34523696529641,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""جميع تركيباتنا خالية من الكبريتات، السيليكون، البارابين، الزيوت المعدنية واختبار الحيوانات.""}]}]}"
METAFIELD,'34523696562409,value,ar,,,Free of,خالي من
METAFIELD,'34523696595177,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Date Extract"",""bold"":true},{""type"":""text"",""value"":"": Rich in vitamins and essential nutrients, deeply nourishes and improves hair softness and manageability, restoring flexibility and vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Multivitamin Complex (A, C and E)"",""bold"":true},{""type"":""text"",""value"":"": Improves scalp health and revitalizes hair.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":"""",""italic"":true}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). LAURAMIDOPROPYL BETAINE. SODIUM COCOYL ISETHIONATE. GLYCERIN. SODIUM LAUROYL SARCOSINATE. SODIUM CHLORIDE. POLYGLYCERYL-3 COCOATE. POLYGLYCERYL-4 CAPRATE. POLYGLYCERYL-6 CAPRYLATE. POLYGLYCERYL-6 RICINOLEATE. SORBETH-230 TETRAOLEATE. DECYL GLUCOSIDE. POLYQUATERNIUM-10. SORBITAN LAURATE. POLYQUATERNIUM-7. PHOENIX DACTYLIFERA (DATE) FRUIT EXTRACT. MANNITOL. PHOSPHATIDYLCHOLINE. SODIUM ASCORBYL PHOSPHATE. CETYL ALCOHOL. RETINYL PALMITATE. TOCOPHERYL ACETATE. XANTHAN GUM. CITRIC ACID. SODIUM PHYTATE. SODIUM BENZOATE. XYLITYL SESQUICARRYLATE. ANHYDROXYLITOL. POTASSIUM SORBATE. PARFUM (FRAGRANCE). HEXAMETHYLINDANOPYRAN. TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES. CI 19140. CI 28440. CI 16255.\n"",""italic"":true}]}]}",
METAFIELD,'34523696627945,value,ar,,,Key Ingredients,المكونات الرئيسية
METAFIELD,'34523696660713,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Wet hair and scalp thoroughly with warm water. Dispense a walnut‑sized amount into damp palms, lather and massage the scalp using circular motions. Rinse and repeat if desired.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, pair with our ""},{""type"":""text"",""value"":""Date + Multivitamin Conditioner and Scalp Serum"",""bold"":true},{""type"":""text"",""value"":"".""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""بلل الشعر وفروة الرأس جيدًا بالماء الدافئ. ضع كمية بحجم الجوز بين كفيك المبللين حتى تصبح كريمية وقم بتدليك فروة الرأس بحركات دائرية. اشطف وكرر إذا رغبت.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""لأفضل النتائج، اقترن مع ""},{""type"":""text"",""value"":""بلسم التمر + متعدد الفيتامينات وسيروم فروة الرأس"",""bold"":true},{""type"":""text"",""value"":"".""}]}]}"
METAFIELD,'34523696693481,value,ar,,,How to Use,كيفية الاستخدام
METAFIELD,'34523696726249,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Gentle, respectful cleansing"",""bold"":true},{""type"":""text"",""value"":"": Mild surfactants remove impurities, excess oil and product residues without disrupting the scalp's natural balance. This provides effective cleansing without drying or irritating, preserving follicle health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Deep nourishment"",""bold"":true},{""type"":""text"",""value"":"": Date extract is rich in sugars, amino acids, vitamins, minerals and essential fatty acids that penetrate the hair fiber, repairing internal damage and strengthening its structure. Reduces breakage and adds elasticity and resilience from root to tip.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Intense, long‑lasting hydration"",""bold"":true},{""type"":""text"",""value"":"": Thanks to its natural sugars and fatty acids, date extract retains moisture in the hair fiber, providing deep, lasting hydration. The result is softer, more flexible hair that's easier to style, preventing dryness and frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Frizz control and split‑end sealing"",""bold"":true},{""type"":""text"",""value"":"": Creates a protective layer over the cuticle, smoothing and reducing frizz. At the same time, split ends are partially sealed, improving overall appearance and preventing further damage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Sustained antioxidant action and revitalization"",""bold"":true},{""type"":""text"",""value"":"": The encapsulated multivitamin complex ensures sustained release of vitamins A, C and E, protecting and repairing both scalp and hair fiber over time. This strengthens hair and slows fiber damage.\n""}]}]}]}",
