Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.marketing_checkbox_label,ar,,,Email me with news and offers,أرسل لي الأخبار والعروض عبر البريد
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.marketing_checkmark_label,ar,,,You are subscribed to receive email news and offers,أنت مشترك لتلقي الأخبار والعروض عبر البريد
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.marketing_pending_confirmation,ar,,,Click the link in your email to confirm.,انقر الرابط في بريدك الإلكتروني لتأكيد الاشتراك.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.marketing_resend_email,ar,,,Resend email,إرسال البريد مجددًا
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.marketing_resend_email_success,ar,,,Link sent,تم إرسال الرابط
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.expand_events_label,ar,,,Show details,عرض التفاصيل
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.hide_events_label,ar,,,Hide details,إخفاء التفاصيل
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.ineligible_return_message,ar,,,No items in this order are eligible for return.,لا عناصر في هذا الطلب مؤهلة للإرجاع.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.ineligible_return_message_when_returned,ar,,,No additional items in this order are eligible for return.,لا عناصر إضافية في هذا الطلب مؤهلة للإرجاع.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.print_shipping_label,ar,,,Print shipping label,طبع ملصق الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.return_and_refund_modal_header,ar,,,Refund policy,سياسة الاسترداد
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.tracking_number,ar,,,Tracking number:,رقم التتبع:
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.exchange_header,ar,,,Exchange items,تبديل العناصر
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.returns.exchange_subheader,ar,,,Exchange items will be added to the order once the return is completed.,سيتم إضافة العناصر المستبدلة إلى الطلب عند اكتمال الإرجاع.
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.shipping.address,ar,,,Shipping address,عنوان الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.shipping.address_map_marker,ar,,,Shipping address,عنوان الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.shipping.method,ar,,,Shipping method,طريقة الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.shipping.summary,ar,,,Shipping,الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.order_details.shipping.free,ar,,,Free,مجاني
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.auto_complete_close_accessibility_label,ar,,,Close suggestions,إغلاق الاقتراحات
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.auto_complete_title,ar,,,Suggestions,اقتراحات العناوين
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.billing_address,ar,,,Use as billing address,استخدم كعنوان فواتير
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.cancel,ar,,,Cancel,إلغاء
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.cancel_accessibility_label,ar,,,Cancel editing address {{address}},إلغاء تحرير العنوان {{address}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.creation_success_notification,ar,,,Address added,تمت إضافة العنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.default_address,ar,,,This is my default address,هذا هو العنوان الافتراضي لدي
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.default_address_creation_success_notification,ar,,,Default address added,تمت إضافة العنوان الافتراضي
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.default_address_update_success_notification,ar,,,Default address updated,تم تحديث العنوان الافتراضي
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.loading_add_form_accessibility_message,ar,,,Loading new address form,جارٍ تحميل نموذج العنوان الجديد
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.loading_edit_form_accessibility_message,ar,,,Loading edit address form,جارٍ تحميل نموذج تحرير العنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.loading_form_accessibility_message,ar,,,Loading address form,جارٍ تحميل نموذج العنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.loading_finished_accessibility_message,ar,,,Address form has loaded,تم تحميل نموذج العنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.save,ar,,,Save,حفظ
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.save_accessibility_label,ar,,,Save address {{address}},حفظ العنوان {{address}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.section_title_accessibility_label,ar,,,Add address,إضافة عنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.address_form.update_success_notification,ar,,,Address updated,تم تحديث العنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.sheet_title,ar,,,Sign in or create account,سجّل الدخول أو أنشئ حسابًا
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.section_divider,ar,,,More ways to sign in,طرق تسجيل الدخول الإضافية
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.alternate_divider,ar,,,OR,أو
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.use_email_button,ar,,,Use email instead,استخدم البريد الإلكتروني بدلاً من ذلك
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.email_field_label,ar,,,Email,البريد الإلكتروني
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.orders_button,ar,,,Orders,الطلبات
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.profile_button,ar,,,Profile,الملف الشخصي
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.shop_login_button,ar,,,Sign in with Shop,تسجيل الدخول باستخدام Shop
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.continue_with_google,ar,,,Continue with Google,المتابعة باستخدام Google
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_out_state.continue_with_facebook,ar,,,Continue with Facebook,المتابعة باستخدام Facebook
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_in_state.greeting_with_name,ar,,,"Hi, {{first_name}}",مرحبًا، {{first_name}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_in_state.greeting_without_name,ar,,,Account,حساب
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_in_state.orders_button,ar,,,Orders,الطلبات
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.signed_in_state.profile_button,ar,,,Profile,الملف
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.location_picker.sheet_title,ar,,,Locations,المواقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.location_picker.search_field_placeholder,ar,,,Search,ابحث
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.aria_labels.close_menu,ar,,,Close menu,إغلاق القائمة
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.aria_labels.back_to_main_menu,ar,,,Back to main menu from {{title}},العودة إلى القائمة الرئيسية من {{title}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.aria_labels.open_submenu,ar,,,"{{title}}, opens submenu",{{title}}، يفتح قائمة فرعية
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.aria_labels.loading_menu,ar,,,Loading menu,جارٍ تحميل القائمة
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.aria_labels.account,ar,,,Account,الحساب
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.aria_labels.sign_in_with_email,ar,,,Sign in with email,تسجيل الدخول بالبريد
ONLINE_STORE_THEME,'157434380521,customer_accounts.account_menu.aria_labels.sign_in,ar,,,Sign in,تسجيل الدخول
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.account_information.company_card_name_label,ar,,,Company name,اسم الشركة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.account_information.company_card_section_accessibility_label,ar,,,Company,الشركة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.contact_email,ar,,,Email,البريد الإلكتروني
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.contact_list_title,ar,,,People,الأشخاص
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.contact_name,ar,,,Name,الاسم
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.contact_permissions,ar,,,Permissions,الأذونات
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.contact_phone_number,ar,,,Phone number,رقم الهاتف
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.location_picker_label,ar,,,Location name,اسم الموقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.location_picker_accessibility_label,ar,,,Location name: {{locationName}},اسم الموقع: {{locationName}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.net_payment_terms_description,ar,,,{{name}}: payments due within {{numberOfDays}} days,{{name}}: الدفع المستحق خلال {{numberOfDays}} يومًا
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.deposit_percentage,ar,,,{{percentage}} deposit,{{
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.own_role_contact_name,ar,,,You,أنت
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.pagination.load_more,ar,,,Load more,اعرض المزيد
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.pagination.load_more_accessibility_label,ar,,,Load more locations,اعرض مواقع إضافية
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.payment_details_title,ar,,,Payment details,تفاصيل الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.payment_terms,ar,,,Payment terms,شروط الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.permissions_label,ar,,,Your permissions,أذونك
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.permissions_title,ar,,,Permissions,الأذونات
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.section_title,ar,,,Location,الموقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.shipping_address_required,ar,,,Add a shipping address to this location to start placing orders.,أضف عنوان الشحن لهذا الموقع لبدء الطلبات.
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.staff_and_permissions_title,ar,,,Staff and permissions,الموظفون والأذونات
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.tax_details_title,ar,,,Tax details,تفاصيل الضريبة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.tax_id,ar,,,Tax ID,رقم الضريبة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.tax_exemptions,ar,,,Tax exemptions,الإعفاءات الضريبية
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.multiple_tax_exemptions,ar,,,{{taxExemptionsCount}} more,{{taxExemptionsCount}} مزيد
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.multiple_tax_exemptions_and,ar,,,and,و
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.tax_exemptions_modal_close,ar,,,Close,إغلاق
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.taxes_none,ar,,,None,لا يوجد
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.tax_exemption_not_applicable,ar,,,N/A,N/A
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.locations.tax_exemptions_modal_button_accessibility_label,ar,,,View all tax exemptions,عرض جميع الإعفاءات الضريبية
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.continue_to_store,ar,,,Continue to store,استمر إلى المتجر
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.description,ar,,,"If you already have items in your cart, changing locations might affect cart prices and quantities.",إذا كان لديك عناصر في سلة التسوق، قد يؤثر تغيير المواقع على أسعار العربة وكمّيتها.
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.description_switch_later,ar,,,You can always switch later,يمكنك التبديل لاحقاً في أي وقت
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.list_accessibility_label,ar,,,Locations list,قائمة المواقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.list_item_accessibility_label,ar,,,{{name}}: {{address}},{{name}}: {{address}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.list_item_without_address_accessibility_label,ar,,,{{name}}: No address,{{name}}: بدون عنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.list_loading_accessibility_message,ar,,,Loading list of locations,جارٍ تحميل قائمة المواقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.list_loading_address_accessibility_message,ar,,,Loading address for {{locationName}},جارٍ تحميل العنوان لـ {{locationName}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.list_loading_finished_accessibility_message,ar,,,List of locations has loaded,تم تحميل قائمة المواقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.loading_store_accessibility_message,ar,,,Going to store,الذهاب إلى المتجر
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.no_location_title,ar,,,Personal orders only,الطلبات الشخصية فقط
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.no_location_description,ar,,,You no longer have permission to place orders for {{company}}. You can still place personal orders.,لم يعد لديك صلاحية لطلب أمر باسم {{company}}. يمكنك تقديم طلبات شخصية.
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.no_locations_found,ar,,,No locations found,لا توجد مواقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.search,ar,,,Search locations,ابحث عن المواقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.search_location_title,ar,,,Select a location,اختر موقعاً
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.selection_cancel_button,ar,,,Cancel,إلغاء
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.selection_confirmation_button,ar,,,Choose location,اختر الموقع
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.selection_continue_button,ar,,,Continue,استمر
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.title,ar,,,Which location are you buying for?,أي موقع ستشتري له؟
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.title_choose_location,ar,,,Choose a location,اختر موقعاً
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.clear_search,ar,,,Clear search,مسح البحث
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.location_selection.try_new_search,ar,,,Try a new search,جرب بحثاً جديداً
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.add_billing_address_button,ar,,,Add billing address,إضافة عنوان الفاتورة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.add_billing_address_section_accessibility_label,ar,,,Add billing address,إضافة عنوان الفاتورة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.add_shipping_address_button,ar,,,Add shipping address,إضافة عنوان الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.add_shipping_address_section_accessibility_label,ar,,,Add shipping address,إضافة عنوان الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.billing_address_card_title,ar,,,Billing address,عنوان عنوان الفاتورة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.cancel_adding_billing_address_accessibility_label,ar,,,Cancel adding billing address,إلغاء إضافة عنوان الفاتورة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.cancel_adding_shipping_address_accessibility_label,ar,,,Cancel adding shipping address,إلغاء إضافة عنوان الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.save_new_billing_address_accessibility_label,ar,,,Save billing address,حفظ عنوان الفاتورة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.save_new_shipping_address_accessibility_label,ar,,,Save shipping address,حفظ عنوان الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.addresses.shipping_address_card_title,ar,,,Shipping address,عنوان الشحن
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.hide_all,ar,,,Hide all,إخفاء الكل
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.show_all,ar,,,Show all,إظهار الكل
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.hide_all_accessibility_label,ar,,,Hide all orders in review,إخفاء جميع الطلبات قيد المراجعة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.show_all_accessibility_label,ar,,,Show all orders in review,إظهار جميع الطلبات قيد المراجعة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.show_all_orders_in_review,ar,,,Show all orders in review,إظهار جميع الطلبات قيد المراجعة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.show_less_orders_in_review,ar,,,Show less orders in review,إظهار عدد أقل من الطلبات في المراجعة
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.title,ar,,,Pending,قيد الانتظار
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.pending_tab_accessibility_label.no_pending_orders,ar,,,You have no pending orders,لا توجد طلبات قيد الانتظار
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.pending_tab_accessibility_label.pending_orders.one,ar,,,You have {{count}} pending order,هناك {{count}} طلباً قيد الانتظار
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.orders.draft_order_list.pending_orders_count_more_than_pagination_length,ar,,,{{count}}+,{{count}}+
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.draft_order_details.loading_finished_accessibility_message,ar,,,Order details have been loaded,تم تحميل تفاصيل الطلب
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.purchase_order_number.add_accessibility_label,ar,,,Add PO number,إضافة رقم أمر الشراء
ONLINE_STORE_THEME,'157434380521,customer_accounts.B2B.purchase_order_number.title,ar,,,PO #{{poNumber}},أمر الشراء #{{poNumber}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.errors.load_address_form_error.title,ar,,,Unable to load address form,يتعذر تحميل نموذج العنوان
ONLINE_STORE_THEME,'157434380521,customer_accounts.errors.failed_to_upgrade,ar,,,Failed to upgrade customer account settings.,فشل ترقية إعدادات حساب الزبون.
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.title,ar,,,Payment methods,طرق الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.bank_account.loading_accessibility_message,ar,,,Bank account button is loading,زرّ الحساب البنكي جارٍ التحميل
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.google_pay.iframe_title_accessibility_label,ar,,,Add Google Pay payment method,إضافة طريقة دفع Google Pay
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.google_pay.loading_accessibility_message,ar,,,Loading Google Pay,جارٍ تحميل Google Pay
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.google_pay.loading,ar,,,Loading Google Pay,جارٍ تحميل Google Pay
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.payment_details.card_info_title,ar,,,Card information,معلومات البطاقة
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.payment_details.credit_card_details,ar,,,{{creditCardBrand}} •••• {{lastDigits}},{{creditCardBrand}} •••• {{lastDigits}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.payment_details.bank_account_details,ar,,,{{bankBrand}} •••• {{lastDigits}},{{bankBrand}} •••• {{lastDigits}}
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_methods.update_payment_method.title,ar,,,Update payment method,تحديث طريقة الدفع
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_method_brands.jcb,ar,,,JCB,JCB
ONLINE_STORE_THEME,'157434380521,customer_accounts.payment_method_brands.bogus,ar,,,Bogus,Bogus
ONLINE_STORE_THEME,'157434380521,sections.hubspot_form.settings.header__hubspot.content,ar,,,HubSpot,HubSpot
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__1.label,ar,,,H1,H1
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__2.label,ar,,,H2,H2
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__3.label,ar,,,H3,H3
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__4.label,ar,,,H4,H4
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__5.label,ar,,,H5,H5
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__6.label,ar,,,H6,H6
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__7.label,ar,,,div,div
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__8.label,ar,,,span,span
ONLINE_STORE_THEME,'157434380521,sections.global.settings.heading_tag.options__9.label,ar,,,p,p
ONLINE_STORE_THEME,'157434380521,blogs.article.comment_author_separator,ar,,,•,•
ONLINE_STORE_THEME,'157434380521,content.blog_details_separator,ar,,,|,|
ONLINE_STORE_THEME,'157434380521,content.pickup_ready_in,ar,,,{{ pickup_time }},{{ pickup_time }}
ONLINE_STORE_THEME,'157434380521,section.article.json.section.blog-post-title.text:2qmlk8swrysm3,ar,,,<h1>{{ article.title }}</h1>,<h1>{{ article.title }}</h1>
ONLINE_STORE_THEME,'157434380521,section.blog.json.main.title.text:3mkg0fvh31gw5,ar,,,<h1>{{ closest.blog.title }}</h1>,<h1>{{ closest.blog.title }}</h1>
ONLINE_STORE_THEME,'157434380521,section.collection.json.section.text_tqQTNE.text:1vmb3k4ct6g4e,ar,,,<h1>{{ closest.collection.title }}</h1>,<h1>{{ closest.collection.title }}</h1>
ONLINE_STORE_THEME,'157434380521,section.collection.json.section.text_twGGkJ.text:b8a2nm6fwj13,ar,,,{{ closest.collection.description }},{{ closest.collection.description }}
ONLINE_STORE_THEME,'157434380521,section.collection.json.main.product-card__text_qNrWeX.text:zlwmh2usq05e,ar,,,<p>{{ closest.product.metafields.custom.tagline.value }}</p>,<p>{{ closest.product.metafields.custom.tagline.value }}</p>
ONLINE_STORE_THEME,'157434380521,section.index.json.product_list_fa6P9H.static-product-card__text_gHbzCi.text:418f0nq33rtj,ar,,,<p><strong>{{ closest.product.metafields.custom.tagline.value }}</strong>:  {{ closest.product.title }}</p>,<p><strong>{{ closest.product.metafields.custom.tagline.value }}</strong>:  {{ closest.product.title }}</p>
ONLINE_STORE_THEME,'157434380521,section.index.json.section_mLJgtc.group_8mE8Pz__group_PWmdkb__product_card_9fNejt__text_tb7bA3.text:3rlu0gaies3x4,ar,,,<p>{{ closest.product.title }}</p>,<p>{{ closest.product.title }}</p>
ONLINE_STORE_THEME,'157434380521,section.index.json.faq_ghk6Xg.question_PNBLCf.title:jfacbv1uj6dn,ar,,,"{{ metaobjects.faq_entry[""question-1""].question.value }}","{{ metaobjects.faq_entry[""question-1""].question.value }}"
ONLINE_STORE_THEME,'157434380521,section.index.json.faq_ghk6Xg.question_PNBLCf.text:1bazj9fudylw6,ar,,,"{{ metaobjects.faq_entry[""question-1""].answer | metafield_tag }}","{{ metaobjects.faq_entry[""question-1""].answer | metafield_tag }}"
ONLINE_STORE_THEME,'157434380521,section.page.contact.json.main.title.text:1g0er5b0k3roe,ar,,,<h1>{{ closest.page.title }}</h1>,<h1>{{ closest.page.title }}</h1>
ONLINE_STORE_THEME,'157434380521,section.page.contact.json.main.content.text:69a0qmhvsct3,ar,,,{{ closest.page.content }},{{ closest.page.content }}
ONLINE_STORE_THEME,'157434380521,section.page.ingredients.json.hero.stats_row__stat_1__stat_1_value.text:2ouhg3klhff9v,ar,,,<p>200+</p>,<p>200+</p>
ONLINE_STORE_THEME,'157434380521,section.page.ingredients.json.hero.stats_row__stat_2__stat_2_value.text:2onad7akubdoz,ar,,,<p>100%</p>,<p>100%</p>
ONLINE_STORE_THEME,'157434380521,section.page.ingredients.json.hero.stats_row__stat_3__stat_3_value.text:eorrcdb8jtzn,ar,,,<p>0</p>,<p>0</p>
ONLINE_STORE_THEME,'157434380521,section.page.json.main.heading.text:53ake9i3ihjs,ar,,,<h1>{{ closest.page.title }}</h1>,<h1>{{ closest.page.title }}</h1>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_EwmTXn.group_87EDjx__group_Rzm7jw__text_G9HkJg.text:2884uinw34cr5,ar,,,<h2>01</h2>,<h2>01</h2>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_EwmTXn.group_87EDjx__group_J6zcRp__text_qTCNCB.text:d210803ifvuo,ar,,,<h2>02</h2>,<h2>02</h2>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_EwmTXn.group_87EDjx__group_Kb6Lp3__text_ThPHVN.text:3mywsey09cwte,ar,,,<h2>03</h2>,<h2>03</h2>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_ji3ymf.text_PLQhrH.text:1k6yaydy250tu,ar,,,<h1>+</h1>,<h1>+</h1>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_6hE7ME.group_Y7rze7__group_jyd3hb__group_YCXEfY__product_card_nqYJpg__text_axyGNF.text:255y05iahmsaq,ar,,,<h5><strong>{{ closest.product.metafields.custom.tagline.value }}</strong></h5>,<h5><strong>{{ closest.product.metafields.custom.tagline.value }}</strong></h5>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_6hE7ME.group_Y7rze7__group_jyd3hb__group_4KiYDF__product_card_L78BnJ__text_bpH9YL.text:k7fabgqqc09c,ar,,,<h5><strong>{{ closest.product.metafields.custom.tagline.value }}</strong></h5>,<h5><strong>{{ closest.product.metafields.custom.tagline.value }}</strong></h5>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_g4U7Et.group_UtJQqt__group_h7xFCQ__text_HQDUEh.text:3hncrqo6umgcm,ar,,,<h2>01</h2>,<h2>01</h2>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_g4U7Et.group_UtJQqt__group_U4aHda__text_yDHinM.text:2y5govixggw02,ar,,,<h2>02</h2>,<h2>02</h2>
ONLINE_STORE_THEME,'157434380521,section.page.json.section_g4U7Et.group_UtJQqt__group_jfJtA6__text_GKfYBi.text:208qp82possjx,ar,,,<h2>03</h2>,<h2>03</h2>
ONLINE_STORE_THEME,'157434380521,section.page.pharmacies.json.main.title.text:785n982wbr7p,ar,,,<h1>{{ closest.page.title }}</h1>,<h1>{{ closest.page.title }}</h1>
ONLINE_STORE_THEME,'157434380521,section.page.pharmacies.json.main.content.text:3rgqtbfsfont8,ar,,,{{ closest.page.content }},{{ closest.page.content }}
ONLINE_STORE_THEME,'157434380521,section.page.pharmacies.json.hubspot_form.region:3m2lh832jsake,ar,,,na1,na1
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__group_icgrde__text_xrnftG.text:3i8e8otiq02ld,ar,,,<h4><strong>{{ closest.product.metafields.custom.tagline.value }}</strong></h4>,<h4><strong>{{ closest.product.metafields.custom.tagline.value }}</strong></h4>
