Type,Identification,Field,Locale,Market,Status,Default content,Translated content
COLLECTION,'466273698025,meta_description,ar,,,"Impulsa el crecimiento y la densidad de tu cabello con Romero+ Péptidos. Revitaliza los folículos, estimula el crecimiento y fortalece el cabello. ",تعزّز النمو والكثافة مع مجموعة Rosemary+ Peptides. تنشّط البصيلات، تحفّز إنتاج شعر جديد وتقوّي البنية، وتعيد ترميم فروة الرأس بشكل كبير.
COLLECTION,'466273730793,title,ar,,,Sage+ Multivitamin,الميرمية+ متعدد-الفيتامينات
COLLECTION,'466273730793,body_html,ar,,,"<p>Keep hair vibrant with our well‑aging line. Sage+ Multivitamin prevents premature aging, protects against oxidative stress and slows grey onset.</p>",<p>احفظي إشراق الشعر مع خطّ العناية المتقدم للمراحل الناضجة. الميرمية+ متعددة الفيتامينات تمنع الشيخوخة المبكرة وتحمي من الإجهاد التأكسدي وتقلل ظهور الشيب.</p>
COLLECTION,'466273730793,handle,ar,,,sage-multivitamin,الميرمية-والمتعدد-الفيتامينات
COLLECTION,'466273730793,meta_title,ar,,,Salvia+ Multivitamínico | Anti-edad Capilar | TARA,الميرمية+ متعدد-الفيتامينات | مضادّ للشيخوخة الشعرية | تارا
COLLECTION,'466273730793,meta_description,ar,,,"Mantén tu cabello vibrante con Salvia+ Multivitamínico previene el envejecimiento prematuro, protege contra el estrés oxidativo y ralentiza las canas.",يحافظ على حيوية شعرك مع الميرمية+ المتعدد الفيتامينات. يمنع الشيخوخة المبكرة. يحمي من الإجهاد التأكسدي. يؤخّر ظهور الشيب.
COLLECTION,'466273763561,title,ar,,,Scalp Serums,سيرومات فروة الرأس
COLLECTION,'466273763561,body_html,ar,,,"<p>Targeted serums for scalp care. Help reinforce the root, balance the scalp and support healthy hair growth.</p>",<p>سيرومات مستهدفة للعناية بفروة الرأس. تقوّي الجذور، توازن فروة الرأس، وتدعم نمو الشعر الصحي.</p>
COLLECTION,'466273763561,handle,ar,,,scalp-serums,سيرومات-فروة-الرأس
COLLECTION,'466273763561,meta_title,ar,,,Sérums para el Cuero Cabelludo | TARA,سيرومات فروة الرأس | TARA
COLLECTION,'466273796329,title,ar,,,Conditioners,البلسمات
COLLECTION,'466273796329,body_html,ar,,,"<p>Conditioners that hydrate, detangle and strengthen without weighing hair down. Designed to improve hair resilience and appearance day after day.</p>",<p>بلسمات ترطّب، تفك تشابك الشعر وتُقوّي الشعر من دون تثقيله. مصممة لتعزيز مرونة الشعر ومظهره يومًا بعد يوم.</p>
COLLECTION,'466273796329,handle,ar,,,conditioners,البلسمات
COLLECTION,'466273796329,meta_title,ar,,,Acondicionadores sin siliconas | TARA,بلسمات بدون سليكونات | تارا
COLLECTION,'466273796329,meta_description,ar,,,"Acondicionadores sin siliconas que hidratan, desenredan y fortalecen el cabello sin apelmazar. Diseñados para mejorar la resistencia y el aspecto del cabello.",بلسمات خالية من السيليكون ترطّب، تفك تشابك وتُقوّي الشعر من دون تثقيله. مصممة لتعزيز المقاومة ومظهر الشعر.
COLLECTION,'466273829097,title,ar,,,Shampoos,شامبوهات
COLLECTION,'466273829097,body_html,ar,,,"<p data-start=""1144"" data-end=""1315"">Sulfate‑free shampoos that cleanse effectively without irritating the scalp. Choose the shampoo that fits your need: anti‑hair‑loss, strengthening, densifying, hydrating, repairing, nourishing or purifying.</p>","<p data-start=""1144"" data-end=""1315"">شامبوهات خالية من الكبريتات تنظّف بفعالية دون تهيّج فروة الرأس. اختر الشامبو الذي يناسب حاجتك: مضادّ التساقط، يقوّي، يزيد الكثافة، يرطّب، يصلح، يغذّي أو ينقي.</p>"
COLLECTION,'466273829097,handle,ar,,,shampoos,شامبوهات
COLLECTION,'466273829097,meta_title,ar,,,Champús sin sulfatos| Tratamientos para el cuero cabelludo | TARA,
COLLECTION,'466273829097,meta_description,ar,,,"Champús sin sulfatos que limpian eficazmente sin agredir el cuero cabelludo. Elige tu champú de Tara: anticaída, densificador, hidratante, reparador, nutritivo, detox...",
COLLECTION,'466279334121,title,ar,,,Avocado Oil,زيت الأفوكادو
COLLECTION,'466279334121,handle,ar,,,avocado-oil,زيت-الأفوكادو
COLLECTION,'466279366889,title,ar,,,Argan Oil,زيت الأركان
COLLECTION,'466279366889,handle,ar,,,argan-oil,زيت-الأركان
COLLECTION,'466279399657,title,ar,,,Olive Oil,زيت الزيتون
COLLECTION,'466279399657,handle,ar,,,olive-oil,زيت-الزيتون
COLLECTION,'466279465193,title,ar,,,Sesame Oil,زيت السمسم
COLLECTION,'466279465193,handle,ar,,,sesame-oil,زيت-السمسم
COLLECTION,'466279497961,title,ar,,,Grape Oil,زيت العنب
COLLECTION,'466279497961,handle,ar,,,grape-oil,زيت-العنب
COLLECTION,'466279530729,title,ar,,,Acetyl Tetrapeptide-3,
COLLECTION,'466279530729,handle,ar,,,acetyl-tetrapeptide-3,اسيتيل-تترا-ببتيد-3
COLLECTION,'466279563497,title,ar,,,Salicylic Acid,حمض الساليسيليك
COLLECTION,'466279563497,handle,ar,,,salicylic-acid,حمض-الساليسيليك
COLLECTION,'466279596265,title,ar,,,Black Garlic,الثوم الأسود
COLLECTION,'466279596265,handle,ar,,,black-garlic,الثوم-الأسود
COLLECTION,'466279629033,title,ar,,,Red Algae,طحالب حمراء
COLLECTION,'466279629033,handle,ar,,,red-algae,
COLLECTION,'466279661801,title,ar,,,Ghassoul Clay,طين الغاسول
COLLECTION,'466279661801,handle,ar,,,ghassoul-clay,طين-الغاسول
COLLECTION,'466279694569,title,ar,,,Biotinoyl Tripeptide-1,ثلاثي بيوتينيويل-1
COLLECTION,'466279694569,handle,ar,,,biotinoyl-tripeptide-1,بيوتينويل-تريبتيد-1
COLLECTION,'466279760105,title,ar,,,Activated Charcoal,فحم نشط
COLLECTION,'466279760105,handle,ar,,,activated-charcoal,فحم-مفعل
COLLECTION,'466279792873,title,ar,,,Ceramide NP,سيراميد NP
COLLECTION,'466279792873,handle,ar,,,ceramide-np,سيراميد-np
COLLECTION,'466279825641,title,ar,,,Ceramides,سيراميدات
COLLECTION,'466279825641,handle,ar,,,ceramides,السيراميدات
COLLECTION,'466279858409,title,ar,,,Hydrolyzed Collagen,كولاجين مُهضوم
COLLECTION,'466279858409,handle,ar,,,hydrolyzed-collagen,الكولاجين-المحلل-بماء
COLLECTION,'466279891177,title,ar,,,Plant Collagen,كولاجين نباتي
COLLECTION,'466279891177,handle,ar,,,plant-collagen,الكولاجين-النباتي
COLLECTION,'466279923945,title,ar,,,Multivitamin Complex,مجمع الفيتامينات المتعددة
COLLECTION,'466279923945,handle,ar,,,multivitamin-complex,المركب-المتعدد-الفيتامينات
COLLECTION,'466279956713,title,ar,,,Inga Alba Bark,لحاء إنغا ألبا
COLLECTION,'466279956713,handle,ar,,,inga-alba-bark,لحاء-inga-alba
COLLECTION,'466279989481,title,ar,,,Red Onion Extract,مستخلص البصل الأحمر
COLLECTION,'466279989481,handle,ar,,,red-onion-extract,مستخلص-البصل-الأحمر
COLLECTION,'466280022249,title,ar,,,Date Extract,خلاصة التمر
COLLECTION,'466280022249,handle,ar,,,date-extract,مستخلص-التمر
COLLECTION,'466280055017,title,ar,,,Strawberry Extract,خلاصة الفراولة
COLLECTION,'466280055017,handle,ar,,,strawberry-extract,مستخلص-الفراولة
COLLECTION,'466280087785,title,ar,,,Yeast Extract,خلاصة الخميرة
COLLECTION,'466280087785,handle,ar,,,yeast-extract,مستخلص-الخميرة
COLLECTION,'466280120553,title,ar,,,Cactus (Nopal) Extract,خلاصة الصبار (النوبال)
COLLECTION,'466280120553,handle,ar,,,cactus-extract,مستخلص-الصبار
COLLECTION,'466280153321,title,ar,,,Rosemary Extract,خلاصة إكليل الجبل
COLLECTION,'466280153321,handle,ar,,,rosemary-extract,مستخلص-إكليل-الجبل
COLLECTION,'466280186089,title,ar,,,Sage Extract,خلاصة الميرمية
COLLECTION,'466280186089,handle,ar,,,sage-extract,مستخلص-الميرمية
COLLECTION,'466280218857,title,ar,,,Soy Extract,
COLLECTION,'466280218857,handle,ar,,,soy-extract,مستخلص-الصويا
COLLECTION,'466280251625,title,ar,,,Natural Moisturizing Factor (NMF),عامل الترطيب الطبيعي (NMF)
COLLECTION,'466280251625,handle,ar,,,natural-moisturizing-factor-nmf,العامل-المرطب-الطبيعي-nmf
COLLECTION,'466280284393,title,ar,,,Shea Butter,زبدة الشيا
COLLECTION,'466280284393,handle,ar,,,shea-butter,زبدة-الشيا
COLLECTION,'466280317161,title,ar,,,Mango Butter,زبدة المانجو
COLLECTION,'466280317161,handle,ar,,,mango-butter,زبدة-المانجو
COLLECTION,'466280349929,title,ar,,,Mango Butter,زبدة المانجو
COLLECTION,'466280349929,handle,ar,,,mango-butter-1,زبدة-المانجو-1
COLLECTION,'466280382697,title,ar,,,Micro Keratin,الكيراتين الدقيق
COLLECTION,'466280382697,handle,ar,,,micro-keratin,ميكرو-كيراتين
COLLECTION,'466280415465,title,ar,,,Niacinamide,نياسيناميد
COLLECTION,'466280415465,handle,ar,,,niacinamide,النياسيناميد
COLLECTION,'466280448233,title,ar,,,Palmitoyl Dipeptide-52,بيس(result) ديبيتيب-52
COLLECTION,'466280448233,handle,ar,,,palmitoyl-dipeptide-52,بالميتويل-دايبتيد-52
COLLECTION,'466280481001,title,ar,,,Ginger Root,جذر الزنجبيل
COLLECTION,'466280481001,handle,ar,,,ginger-root,جذر-الزنجبيل
COLLECTION,'466280513769,title,ar,,,Celery Seed,بذور الكرفس
COLLECTION,'466280513769,handle,ar,,,celery-seed,بذور-الكرفس
COLLECTION,'466280546537,title,ar,,,Vitamin B5,فيتامين B5
COLLECTION,'466280546537,handle,ar,,,vitamin-b5,فيتامين-b5
COOKIE_BANNER,'9447997673,policy_link_text,ar,,,Privacy Policy,سياسة الخصوصية
COOKIE_BANNER,'9447997673,title,ar,,,Cookie consent,إذن الكوكيز
COOKIE_BANNER,'9447997673,text,ar,,,"We and our partners, including Shopify, use cookies and other technologies to personalize your experience, show you ads, and perform analytics, and we will not use cookies or other technologies for these purposes unless you accept them. Learn more in our ",نستخدم نحن وشركاؤنا، بما في ذلك Shopify، الكوكيز وتقنيات أخرى لتخصيص تجربتك، وعرض الإعلانات، وتحليل البيانات. لن نستخدم الكوكيز أو التقنيات الأخرى لهذه الأغراض ما لم تقبلها. تعرف على المزيد في سياسة الخصوصية لدينا.
COOKIE_BANNER,'9447997673,button_prefs_open_text,ar,,,Manage preferences,إدارة التفضيلات
COOKIE_BANNER,'9447997673,button_accept_text,ar,,,Accept,أوافق
COOKIE_BANNER,'9447997673,button_decline_text,ar,,,Decline,رفض
COOKIE_BANNER,'9447997673,preferences_title,ar,,,Cookie and privacy preferences,تفضيلات ملفات تعريف الارتباط والخصوصية
COOKIE_BANNER,'9447997673,preferences_intro_title,ar,,,You control your data,أنت تتحكم في بياناتك
COOKIE_BANNER,'9447997673,preferences_intro_text,ar,,,"Learn more about the cookies we use, and choose which cookies to allow.",تعرف على الكوكيز التي نستخدمها، واختر الكوكيز المسموح بها.
COOKIE_BANNER,'9447997673,preferences_button_accept_text,ar,,,Accept all,قبول الكل
COOKIE_BANNER,'9447997673,preferences_button_decline_text,ar,,,Decline all,رفض الكل
COOKIE_BANNER,'9447997673,preferences_button_save_text,ar,,,Save my choices,احفظ اختياراتي
COOKIE_BANNER,'9447997673,preferences_bullet_points_title,ar,,,If you accept all cookies,إذا قبلت جميع الكوكيز
COOKIE_BANNER,'9447997673,preferences_bullet_points_first_text,ar,,,Our site may be improved based on your interests,قد يتحسن موقعنا بناءً على اهتماماتك
COOKIE_BANNER,'9447997673,preferences_bullet_points_second_text,ar,,,Your preferences may be stored for when you return,قد تُخزّن تفضيلاتك عند عودتك
COOKIE_BANNER,'9447997673,preferences_bullet_points_third_text,ar,,,You may see advertising that's tailored to you,قد ترى إعلانات مخصّصة لك
COOKIE_BANNER,'9447997673,preferences_purposes_essential_name,ar,,,Required,ضروري
COOKIE_BANNER,'9447997673,preferences_purposes_essential_desc,ar,,,"These cookies are necessary for the site to function properly, including capabilities like logging in and adding items to the cart.",هذه الكوكيز ضرورية لعمل الموقع بشكل صحيح، بما في ذلك تسجيل الدخول وإضافة عناصر إلى عربة التسوق.
COOKIE_BANNER,'9447997673,preferences_purposes_performance_name,ar,,,Analytics,تحليلات
COOKIE_BANNER,'9447997673,preferences_purposes_performance_desc,ar,,,These cookies help us understand how you interact with the site. We use this data to identify areas to improve.,تساعدنا هذه الكوكيز على فهم تواصلك مع الموقع. نستخدم هذه البيانات لتحديد مجالات التحسين.
