Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'9218580742377,meta_description,ar,,,"Sérum anti-edad para el cuero cabelludo que fortalece la raíz, ayuda a retrasar las canas y mejora la densidad y el brillo del cabello. Producto premiado. ",سيروم مضادّ للشيخوخة لفروة الرأس يقوّي الجذور، يساعد في تأخير الشيب، ويحسّن الكثافة والبريق. منتج حاصل على جائزة.
PRODUCT,'9218581430505,title,ar,,,Nurture Leave-In Conditioner,بلسم يترك على الشعر
PRODUCT,'9218581430505,body_html,ar,,,"<style>#html-body [data-pb-style=TX5OW8R]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""TX5OW8R""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>This powerful formula delivers comprehensive benefits, from deep hydration and frizz control to heat protection and enhanced shine. With Natural Moisturizing Factors, amino acids, and antioxidant-rich strawberry extract, it keeps hair hydrated, strong, and protected against daily damage. Olive, sesame, grapeseed, and argan oils nourish and smooth, making hair soft and easy to manage without weighing it down. Suitable for all hair types, this leave-in conditioner can be used daily to maintain your hair’s health and beauty effortlessly. Perfect for on-the-go hydration or as a finishing touch to your styling routine.</p></div></div></div>","<style>#html-body [data-pb-style=TX5OW8R]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""TX5OW8R""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>بلسم يترك على الشعر</p></div></div></div>"
PRODUCT,'9218581430505,handle,ar,,,nurture-leave-in-conditioner,كريم-الفراولة-عوامل-الترطيب-الطبيعية-لترطيب-الشعر
PRODUCT,'9218581430505,product_type,ar,,,,
PRODUCT,'9218581430505,meta_title,ar,,,Acondicionador sin Aclarado Hidratante Fresa + NMF | TARA,Acondicionador sin Aclarado Hidratante Fresa + NMF | TARA
PRODUCT,'9218581430505,meta_description,ar,,,"Acondicionador sin aclarado que hidrata, controla el encrespamiento, suaviza y protege el cabello del estrés oxidativo y el fotoenvejecimiento. ","Acondicionador con Fresa + NMF que hidrata en profundidad, reduce el frizz, protege contra en fotoenvejecimiento, aporta suavidad y brillo sin apelmazar."
PRODUCT,'9218581659881,title,ar,,,Nurture Conditioner,Acondicionador Hidratante Fresa + NMF | TARA
PRODUCT,'9218581659881,body_html,ar,,,"<style>#html-body [data-pb-style=VBD8MAA]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""VBD8MAA""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Strawberry+ NMF Nurture Conditioner provides deep hydration and protection, keeping your hair soft, shiny, and manageable. Formulated with nourishing olive and argan oils, this conditioner locks in moisture and enhances shine without weighing hair down. raspberry extract offers antioxidant protection, shielding hair from environmental stress and daily wear. Use regularly for hair that feels silky smooth, looks radiant, and stays protected throughout the day.</p></div></div></div>","<style>#html-body [data-pb-style=VBD8MAA]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""VBD8MAA""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>بلسم مرطب بالفراولة وNMF يوفر ترطيبًا عميقًا، يقلل التجعد، يحمي من الشيخوخة الناتجة عن الضوء، يمنح النعومة واللمعان دون أن يثقل الشعر.</p></div></div></div>"
PRODUCT,'9218581659881,handle,ar,,,nurture-conditioner,بلسم-الفراولة-عوامل-الترطيب-الطبيعية
PRODUCT,'9218581659881,product_type,ar,,,,
PRODUCT,'9218581659881,meta_title,ar,,,Acondicionador Hidratante Fresa + NMF | TARA,بلسم مرطب بالفراولة + NMF | TARA
PRODUCT,'9218581659881,meta_description,ar,,,"Acondicionador con Fresa + NMF que hidrata en profundidad, reduce el frizz, protege contra en fotoenvejecimiento, aporta suavidad y brillo sin apelmazar.",بلسم بالفراولة + NMF يوفر ترطيبًا عميقًا، يقلل من التجعد، يحمي من الشيخوخة بفعل الضوء، يمنح النعومة والبريق دون تثقيل.
PRODUCT,'9218582249705,title,ar,,,Nurture Shampoo,شامبو العناية
PRODUCT,'9218582249705,body_html,ar,,,"<style>#html-body [data-pb-style=PGE0HWF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""PGE0HWF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Our gentle shampoo combines natural and scientific ingredients for a refreshing cleanse that supports hair health. Infused with antioxidant-rich strawberry extract, this shampoo protects against daily environmental damage while gently removing buildup. With regular use, this shampoo leaves hair feeling clean, hydrated, and more manageable, ready for whatever the day brings.</p></div></div></div>","<style>#html-body [data-pb-style=PGE0HWF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""PGE0HWF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>شامبو لطيف يجمع بين مكونات طبيعية وعلمية لتنظيف منعش يدعم صحة الشعر. مُنشّط بمستخلص الفراولة الغني بمضادات الأكسدة يحمي الشعر من التلف البيئي اليومي مع إزالة التراكم بلطف. مع الاستخدام المنتظم، يترك الشعر نظيفًا ومرطّبًا وأكثر سهولة في التصفيف، جاهز لما يحمله اليوم.</p></div></div></div>"
PRODUCT,'9218582249705,handle,ar,,,nurture-shampoo,شامبو-الفراولة-عوامل-الترطيب-الطبيعية-المغذي-للشعر
PRODUCT,'9218582249705,product_type,ar,,,,
PRODUCT,'9218582249705,meta_title,ar,,,Champú Hidratante Fresa + NMF | TARA,شامبو مرطب بالفراولة + NMF | TARA
PRODUCT,'9218582249705,meta_description,ar,,,"Champú hidratante sin sulfatos que limpia sin irritar el cuero cabelludo, aporta hidratación profunda y duradera, reduce el encrespamiento y protege.",شامبو مرطب خالٍ من الكبريتات ينظّف فروة الرأس دون تهيّج، يمنح ترطيبًا عميقًا ودائمًا، يقلل التجعد ويحمي.
PRODUCT,'9218582610153,title,ar,,,Nurture System,نظام العناية
PRODUCT,'9218582610153,body_html,ar,,,"<style>#html-body [data-pb-style=Q6T8O0M]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""Q6T8O0M""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Upgrade your hair care routine with the Strawberry+ NMF Nurture System, a comprehensive 3-step regimen designed to hydrate, nourish, and protect. Start with the Nurture Shampoo to gently cleanse and maintain moisture, followed by the Nurture Conditioner to deeply nourish and smooth, and finish with the Nurture Leave-In Conditioner for all-day hydration and frizz control. Infused with Strawberry Extract, Natural Moisturizing Factors, and a blend of nourishing oils, this system provides everything your hair needs to stay soft, shiny, and healthy. Whether you're combating dryness, frizz, or damage, the Strawberry + NMF Nurture System is your go-to solution for beautiful, resilient hair.</p></div></div></div>","<style>#html-body [data-pb-style=Q6T8O0M]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""Q6T8O0M""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>نظام العناية بالشعر</p></div></div></div>"
